date, pm25, pm10, o3, no2, so2, co
2023/10/17, , 23, , , , 
2023/10/18, , 29, , , , 
2023/10/19, , 54, , , , 
2023/10/20, , 33, , , , 
2023/10/21, , 28, , , , 
2023/10/22, , 15, , , , 
2023/10/23, , 36, , , , 
2023/10/24, , 37, , , , 
2023/10/25, , 45, , , , 
2023/10/26, , 51, , , , 
2023/10/27, , 54, , , , 
2023/10/28, , 31, , , , 
2023/10/29, , 27, , , , 
2023/10/30, , 56, , , , 
2023/10/31, , 43, , , , 
2023/11/1, , 50, , , , 
2023/11/2, , 64, , , , 
2023/11/3, , 42, , , , 
2023/11/4, , 52, , , , 
2023/11/5, , 45, , , , 
2023/11/6, , 41, , , , 
2023/11/7, , 59, , , , 
2023/11/8, , 75, , , , 
2023/11/9, , 52, , , , 
2023/11/10, , 36, , , , 
2023/11/11, , 43, , , , 
2023/11/12, , 30, , , , 
2023/11/13, , 26, , , , 
2023/11/14, , 28, , , , 
2023/11/15, , 47, , , , 
2023/11/16, , 45, , , , 
2023/11/17, , 47, , , , 
2023/11/18, , 49, , , , 
2023/11/19, , 48, , , , 
2023/11/21, , 34, , , , 
2023/11/22, , 47, , , , 
2023/11/23, , 39, , , , 
2023/11/24, , 28, , , , 
2023/11/25, , 41, , , , 
2023/11/26, , 49, , , , 
2023/11/27, , 42, , , , 
2023/11/28, , 48, , , , 
2023/11/29, , 44, , , , 
2023/11/30, , 37, , , , 
2023/12/1, , 30, , , , 
2023/12/2, , 39, , , , 
2023/12/3, , 51, , , , 
2023/12/4, , 28, , , , 
2023/12/5, , 13, , , , 
2023/12/6, , 18, , , , 
2023/12/7, , 19, , , , 
2023/12/8, , 10, , , , 
2023/12/9, , 29, , , , 
2023/12/10, , 37, , , , 
2023/12/11, , 34, , , , 
2023/12/12, , 23, , , , 
2023/12/13, , 20, , , , 
2023/12/14, , 32, , , , 
2023/12/15, , 36, , , , 
2023/12/16, , 34, , , , 
2023/12/17, , 26, , , , 
2023/12/18, , 23, , , , 
2023/12/19, , 40, , , , 
2023/12/20, , 36, , , , 
2023/12/21, , 59, , , , 
2023/12/22, , 54, , , , 
2023/12/23, , 46, , , , 
2023/12/24, , 43, , , , 
2023/12/25, , 21, , , , 
2023/12/26, , 48, , , , 
2023/12/27, , 19, , , , 
2023/12/28, , 31, , , , 
2023/12/29, , 33, , , , 
2023/12/30, , 37, , , , 
2023/12/31, , 24, , , , 
2023/7/5, , 37, , , , 
2023/7/6, , 31, , , , 
2023/7/7, , 44, , , , 
2023/7/8, , 42, , , , 
2023/7/9, , 46, , , , 
2023/7/10, , 30, , , , 
2023/7/11, , 26, , , , 
2023/7/12, , 28, , , , 
2023/7/13, , 25, , , , 
2023/7/14, , 31, , , , 
2023/7/15, , 42, , , , 
2023/7/16, , 36, , , , 
2023/7/17, , 46, , , , 
2023/7/18, , 48, , , , 
2023/7/19, , 49, , , , 
2023/7/20, , 51, , , , 
2023/7/21, , 43, , , , 
2023/7/22, , 46, , , , 
2023/7/23, , 33, , , , 
2023/7/24, , 29, , , , 
2023/7/25, , 32, , , , 
2023/7/26, , 29, , , , 
2023/7/27, , 25, , , , 
2023/7/28, , 29, , , , 
2023/7/29, , 40, , , , 
2023/7/30, , 29, , , , 
2023/7/31, , 25, , , , 
2023/8/1, , 26, , , , 
2023/8/2, , 35, , , , 
2023/8/3, , 36, , , , 
2023/8/4, , 30, , , , 
2023/8/5, , 25, , , , 
2023/8/6, , 24, , , , 
2023/8/7, , 26, , , , 
2023/8/8, , 31, , , , 
2023/8/9, , 41, , , , 
2023/8/10, , 69, , , , 
2023/8/11, , 41, , , , 
2023/8/16, , 60, , , , 
2023/8/17, , 45, , , , 
2023/8/18, , 30, , , , 
2023/8/19, , 25, , , , 
2023/8/20, , 21, , , , 
2023/8/21, , 17, , , , 
2023/8/23, , 37, , , , 
2023/8/24, , 40, , , , 
2023/8/25, , 24, , , , 
