date, pm25, pm10, o3, no2, so2, co
2019/9/3, 41, 43, 49, 12, 2, 6
2019/9/4, 41, 49, 50, 11, 2, 6
2019/9/5, 42, 39, 43, 8, 2, 5
2019/9/6, 41, 43, 44, 7, 1, 4
2019/9/7, 41, 40, 48, 7, 1, 5
2019/9/8, 42, 43, 45, 11, 1, 6
2019/9/9, 40, 43, 42, 10, 1, 5
2019/9/10, 46, 29, 40, 8, 1, 5
2019/9/11, 29, 26, 36, 3, 1, 5
2019/9/12, 33, 27, 32, 8, 1, 5
2019/9/13, 34, 36, 41, 6, 2, 5
2019/9/14, 42, 38, 41, 9, 2, 6
2019/9/15, 50, 46, 47, 13, 2, 8
2019/9/16, 49, 44, 43, 14, 2, 7
2019/9/17, 44, 36, 42, 7, 1, 4
2019/9/18, 38, 46, 40, 9, 2, 4
2019/9/19, 36, 41, 40, 10, 2, 5
2019/9/20, 37, 48, 51, 17, 2, 6
2019/9/21, 54, 58, 56, 16, 3, 6
2019/9/22, 64, 51, 47, 13, 2, 6
2019/9/23, 51, 67, 49, 11, 2, 5
2019/9/24, 62, 77, 48, 16, 3, 6
2019/9/25, 80, 58, 43, 12, 2, 5
2019/9/26, 61, 56, 38, 12, 2, 3
2019/9/27, 56, 47, 36, 11, 2, 3
2019/9/28, 44, 58, 32, 15, 2, 4
2019/9/29, 58, 54, 33, 14, 2, 4
2019/9/30, 53, 41, 40, 4, 2, 3
2019/10/1, 32, 26, 23, 6, 1, 4
2019/4/2, 42, 50, 44, 9, 3, 3
2019/4/3, 46, 56, 45, 12, 3, 5
2019/4/4, 41, 66, 51, 10, 3, 3
2019/4/5, 60, 50, 54, 7, 2, 3
2019/4/6, 48, 49, 46, 4, 2, 3
2019/4/7, 50, 41, 41, 3, 2, 3
2019/4/8, 32, 42, 44, 5, 2, 4
2019/4/9, 33, 39, 42, 5, 2, 5
2019/4/10, 40, 49, 40, 7, 3, 4
2019/4/11, 42, 49, 45, 4, 2, 3
2019/4/12, 37, 48, 52, 6, 3, 3
2019/4/13, 47, 55, 52, 6, 3, 4
2019/4/14, 46, 42, 50, 3, 2, 4
2019/4/15, 44, 56, 59, 9, 3, 6
2019/4/16, 50, 72, 47, 3, 2, 6
2019/4/17, 56, 41, 38, 5, 2, 5
2019/4/18, 39, 41, 37, 6, 2, 4
2019/4/19, 43, 67, 40, 4, 2, 2
2019/4/20, 41, 52, 45, 10, 2, 4
2019/4/21, 49, 38, 41, 3, 2, 3
2019/4/22, 31, 38, 31, 5, 2, 3
2019/4/23, 35, 34, 37, 6, 2, 3
2019/4/24, 37, 41, 44, 10, 2, 4
2019/4/25, 46, 38, 32, 10, 3, 4
2019/4/26, 43, 34, 35, 5, 2, 4
2019/4/27, 37, 30, 42, 3, 2, 5
2019/4/28, 31, 35, 45, 4, 2, 5
2019/4/29, 45, 41, 48, 5, 2, 5
2019/4/30, 31, 42, 51, 5, 2, 5
2019/5/1, 36, 39, 47, 4, 2, 6
2019/5/2, 43, 36, 45, 3, 2, 3
2019/5/3, 60, 38, 42, 3, 2, 2
2019/5/4, 44, 38, 44, 5, 2, 3
2019/5/5, 64, 41, 45, 6, 2, 4
2019/5/6, 54, 41, 52, 6, 3, 4
2019/5/7, 85, 43, 49, 8, 3, 5
2019/5/8, 75, 41, 57, 7, 2, 5
2019/5/9, 71, 44, 51, 5, 2, 5
2019/5/10, 59, 47, 55, 1, 2, 3
2019/5/11, 66, 96, 49, 3, 2, 4
2019/5/12, 69, 58, 59, 5, 2, 5
2019/5/13, 73, 55, 50, 2, 2, 5
2019/5/14, 70, 34, 54, 2, 2, 7
2019/5/15, 47, 49, 48, 4, 2, 5
2019/5/16, 66, 36, 46, 4, 2, 3
2019/5/17, 43, 40, 46, 3, 2, 3
2019/5/18, 44, 40, 44, 4, 2, 4
2019/5/19, 49, 43, 51, 6, 2, 5
2019/5/20, 45, 56, 55, 10, 2, 6
2019/5/21, 73, 55, 72, 8, 3, 7
2019/5/22, 67, 55, 50, 4, 2, 7
2019/5/23, 60, 41, 43, 5, 2, 5
2019/5/24, 48, 39, 45, 4, 2, 3
2019/5/25, 41, 36, 48, 6, 2, 4
2019/5/26, 47, 42, 48, 6, 2, 5
2019/5/27, 53, 39, 46, 7, 2, 5
2019/5/28, 35, 41, 47, 7, 2, 4
2019/5/29, 45, 37, 50, 7, 2, 4
2019/5/30, 31, 45, 58, 7, 1, 3
2019/5/31, 39, 41, 51, 6, 1, 4
2019/6/1, 45, 37, 52, 3, 1, 4
2019/6/2, 40, 44, 49, 3, 1, 4
2019/6/3, 38, 40, 47, 2, 1, 3
2019/6/4, 44, 36, 46, 2, 1, 
2019/6/5, 43, 41, 48, 3, 1, 3
2019/6/6, 37, 37, 54, 3, 1, 3
2019/6/7, 31, 32, 48, 5, 2, 3
2019/6/8, 33, 40, 58, 5, 2, 3
2019/6/9, 37, 33, 56, 3, 2, 3
2019/6/10, 31, 30, 50, 4, 2, 4
2019/6/11, 28, 32, 45, 5, 2, 4
2019/6/12, 31, 41, 39, 6, 2, 4
2019/6/13, 30, 37, 41, 5, 2, 3
2019/6/14, 28, 36, 47, 5, 2, 3
2019/6/15, 33, 46, 61, 7, 3, 3
2019/6/16, 39, 40, 54, 3, 2, 3
2019/6/17, 32, 40, 48, 5, 2, 4
2019/6/18, 40, 45, 53, 7, 3, 5
2019/6/19, 33, 40, 54, 6, 2, 5
2019/6/20, 33, 33, 49, 6, 3, 3
2019/6/21, 38, 42, 62, 8, 3, 3
2019/6/22, 40, 43, 59, 5, 3, 3
2019/6/23, 43, 33, 52, 4, 3, 3
2019/6/24, 29, 37, 42, 7, 4, 4
2019/6/25, 29, 36, 39, 4, 3, 3
2019/6/26, 23, 32, 50, 2, 2, 4
2019/6/27, 31, 36, 50, 6, 2, 4
2019/6/28, 40, 42, 63, 12, 3, 4
2019/6/29, 49, 43, 71, 8, 3, 5
2019/6/30, 38, 46, 61, 5, 3, 5
2019/7/1, 49, 47, 52, 6, 3, 5
2019/1/2, 146, 60, 15, 20, 1, 13
2019/1/3, 130, 54, 16, 16, 1, 7
2019/1/4, 92, 57, 13, 21, 1, 10
2019/1/5, 116, 61, 16, 19, 2, 10
2019/1/6, 129, 61, 19, 16, 2, 12
2019/1/7, 128, 58, 16, 21, 2, 13
2019/1/8, 124, 61, 10, 26, 1, 15
2019/1/9, 120, 70, 14, 26, 2, 14
2019/1/10, 151, 57, 14, 23, 2, 13
2019/1/11, 138, 70, 14, 25, 3, 13
2019/1/12, 149, 75, 15, 23, 4, 13
2019/1/13, 160, 74, 23, 24, 4, 14
2019/1/14, 157, 64, 17, 25, 2, 14
2019/1/15, 137, 54, 17, 20, 2, 10
2019/1/16, 113, 76, 17, 22, 4, 16
2019/1/17, 156, 70, 23, 19, 4, 13
2019/1/18, 154, 72, 25, 17, 3, 12
2019/1/19, 146, 57, 22, 16, 2, 7
2019/1/20, 110, 42, 23, 18, 2, 8
2019/1/21, 80, 48, 14, 22, 1, 9
2019/1/22, 92, 56, 21, 16, 2, 6
2019/1/23, 84, 68, 23, 21, 2, 10
2019/1/24, 140, 63, 24, 24, 2, 8
2019/1/25, 141, 61, 21, 22, 2, 8
2019/1/26, 128, 67, 16, 26, 2, 10
2019/1/27, 152, 63, 24, 18, 1, 10
2019/1/28, 144, 61, 29, 11, 2, 10
2019/1/29, 139, 44, 23, 5, 2, 6
2019/1/30, 65, 48, 19, 15, 2, 7
2019/1/31, 81, 48, 21, 14, 1, 7
2019/2/1, 91, 55, 26, 12, 2, 8
2019/2/2, 98, 52, 28, 8, 1, 8
2019/2/3, 100, 37, 25, 9, , 8
2019/2/4, 67, 32, 24, 11, , 8
2019/2/5, 64, 49, 25, 11, 3, 10
2019/2/6, 98, 51, 28, 9, 2, 7
2019/2/7, 84, 49, 31, 6, 4, 1
2019/2/8, 68, 39, 29, 9, 4, 3
2019/2/9, 74, 45, 26, 10, 4, 4
2019/2/10, 84, 45, 25, 13, 6, 6
2019/2/11, 90, 43, 30, 10, 3, 6
2019/2/12, 88, 49, 27, 16, 4, 10
2019/2/13, 109, 54, 35, 10, 3, 9
2019/2/14, 110, 47, 30, 17, 3, 5
2019/2/15, 94, 42, 29, 20, 3, 4
2019/2/16, 83, 44, 27, 20, 4, 5
2019/2/17, 90, 59, 33, 16, 5, 9
2019/2/18, 127, 55, 27, 17, 4, 9
2019/2/19, 116, 63, 35, 14, 6, 11
2019/2/20, 146, 82, 42, 20, 5, 13
2019/2/21, 169, 75, 39, 22, 3, 13
2019/2/22, 166, 80, 54, 11, 5, 11
2019/2/23, 165, 55, 39, 6, 3, 7
2019/2/24, 113, 46, 35, 9, 2, 8
2019/2/25, 113, 42, 37, 4, 3, 7
2019/2/26, 90, 46, 38, 4, 2, 7
2019/2/27, 93, 42, 45, 8, 4, 6
2019/2/28, 92, 57, 41, 13, 2, 6
2019/3/1, 136, 68, 43, 15, 3, 8
2019/3/2, 157, 78, 42, 15, 3, 11
2019/3/3, 166, 84, 40, 14, 2, 12
2019/3/4, 163, 87, 40, 16, 2, 12
2019/3/5, 164, 76, 38, 18, 2, 13
2019/3/6, 159, 88, 54, 19, 2, 14
2019/3/7, 164, 77, 43, 12, 1, 9
2019/3/8, 154, 65, 47, 7, 1, 8
2019/3/9, 136, 62, 47, 3, 1, 9
2019/3/10, 123, 50, 40, 3, 1, 7
2019/3/11, 84, 39, 37, 3, 1, 6
2019/3/12, 67, 41, 35, 3, 1, 7
2019/3/13, 75, 46, 34, 6, 2, 5
2019/3/14, 88, 51, 37, 7, 2, 4
2019/3/15, 89, 46, 38, 6, 2, 2
2019/3/16, 88, 57, 33, 7, 2, 3
2019/3/17, 121, 63, 32, 9, 2, 4
2019/3/18, 140, 61, 36, 7, 2, 4
2019/3/19, 110, 45, 42, 8, 2, 6
2019/3/20, 73, 47, 44, 8, 3, 6
2019/3/21, 65, 43, 43, 7, 3, 2
2019/3/22, 54, 49, 44, 11, 3, 3
2019/3/23, 55, 54, 51, 8, 3, 3
2019/3/24, 61, 62, 50, 10, 4, 4
2019/3/25, 102, 43, 41, 5, 3, 2
2019/3/26, 44, 43, 39, 6, 3, 3
2019/3/27, 51, 42, 38, 5, 3, 2
2019/3/28, 40, 50, 42, 8, 3, 1
2019/3/29, 49, 50, 41, 13, 3, 3
2019/3/30, 41, 51, 45, 9, 3, 2
2019/3/31, 44, 63, 36, 9, 3, 3
2019/4/1, 50, 54, 42, 8, 3, 3
2018/10/2, 57, 66, 30, 10, 1, 6
2018/10/3, 66, 51, 30, 2, 1, 4
2018/10/4, 52, 41, 24, 5, 1, 4
2018/10/5, 42, 51, 25, 9, 1, 6
2018/10/6, 44, 49, 27, 10, 2, 5
2018/10/7, 43, 57, 29, 12, 1, 5
2018/10/8, 55, 59, 25, 10, 1, 6
2018/10/9, 73, 62, 26, 12, 1, 7
2018/10/10, 79, 61, 23, 12, 1, 7
2018/10/11, 80, 63, 28, 10, 1, 6
2018/10/12, 77, 67, 26, 13, 1, 6
2018/10/13, 77, 69, 27, 13, 1, 7
2018/10/14, 80, 56, 27, 2, 1, 5
2018/10/15, 46, 46, 19, 9, 1, 7
2018/10/16, 47, 48, 20, 4, 1, 7
2018/10/17, 43, 40, 21, 2, 1, 6
2018/10/18, 41, 39, 19, 5, 1, 4
2018/10/19, 41, 43, 15, 7, 1, 5
2018/10/20, 50, 43, 22, 8, 1, 6
2018/10/21, 61, 41, 23, 5, 2, 7
2018/10/22, 57, 59, 27, 13, 2, 7
2018/10/23, 77, 55, 27, 9, 1, 6
2018/10/24, 77, 42, 27, 4, 1, 1
2018/10/25, 55, 40, 19, 8, 1, 5
2018/10/26, 46, 55, 25, 11, 2, 9
2018/10/27, 64, 64, 24, 17, 3, 12
2018/10/28, 81, 62, 24, 15, 3, 12
2018/10/29, 68, 46, 30, 4, 1, 9
2018/10/30, 42, 52, 22, 10, , 9
2018/10/31, 56, 52, 17, 10, 1, 9
2018/11/1, 62, 38, 35, 4, , 2
2018/11/2, 54, 37, 24, 4, 1, 3
2018/11/3, 45, 54, 19, 10, 1, 6
2018/11/4, 67, 49, 21, 10, 2, 7
2018/11/5, 76, 55, 20, 11, 2, 9
2018/11/6, 96, 53, 25, 11, 2, 9
2018/11/7, 94, 56, 19, 13, 2, 8
2018/11/8, 89, 68, 11, 14, 2, 5
2018/11/9, 129, 54, 10, 14, 2, 6
2018/11/10, 91, 55, 12, 13, 2, 6
2018/11/11, 76, 61, 6, 15, 2, 8
2018/11/12, 93, 40, 31, 6, 1, 4
2018/11/13, 65, 32, 34, 4, 1, 4
2018/11/14, 49, 38, 22, 8, 2, 4
2018/11/15, 60, 46, 19, 10, 4, 4
2018/11/16, 86, 73, 20, 13, 4, 8
2018/11/17, 166, 63, 18, 14, 3, 7
2018/11/18, 131, 49, 14, 14, 3, 8
2018/11/19, 86, 55, 20, 12, 2, 10
2018/11/20, 114, 51, 22, 9, 2, 10
2018/11/21, 97, 44, 20, 10, 2, 9
2018/11/22, 81, 50, 14, 10, 2, 5
2018/11/23, 104, 65, 12, 14, 2, 7
2018/11/24, 145, 59, 14, 12, 3, 8
2018/11/25, 135, 83, 28, 3, 2, 3
2018/11/26, 70, 331, 20, 7, 2, 4
2018/11/27, 143, 139, 19, 8, 2, 5
2018/11/28, 126, 273, 13, 9, 2, 5
2018/11/29, 160, 164, 13, 10, 2, 5
2018/11/30, 156, 133, 7, 13, 2, 7
2018/12/1, 148, 99, 28, 4, 2, 5
2018/12/2, 92, 56, 20, 6, 2, 8
2018/12/3, 66, 58, 22, 6, 2, 9
2018/12/4, 66, 56, 18, 8, 2, 10
2018/12/5, 75, 58, 22, 6, 2, 6
2018/12/6, 72, 39, 18, 8, 2, 5
2018/12/7, 58, 48, 21, 8, 2, 4
2018/12/8, 61, 69, 13, 16, 3, 7
2018/12/9, 125, 75, 10, 15, 3, 10
2018/12/10, 154, 83, 9, 19, 3, 15
2018/12/11, 159, 90, 12, 24, 7, 16
2018/12/12, 171, 91, 11, 22, 6, 18
2018/12/13, 174, 91, 15, 20, 6, 16
2018/12/14, 172, 98, 16, 22, 8, 14
2018/12/15, 176, 103, 16, 26, 12, 17
2018/12/16, 178, 94, 9, 28, 6, 19
2018/12/17, 173, 99, 15, 21, 5, 18
2018/12/18, 178, 84, 20, 16, 4, 16
2018/12/19, 164, 70, 15, 16, 2, 16
2018/12/20, 151, 52, 19, 9, 2, 8
2018/12/21, 110, 45, 21, 7, 2, 7
2018/12/22, 99, 36, , 13, 2, 5
2018/12/23, 61, 39, , 12, 2, 7
2018/12/24, 75, 45, , 14, 3, 8
2018/12/25, 87, 51, , 20, 3, 12
2018/12/26, 107, 48, , 15, 3, 9
2018/12/27, 96, 43, 16, 16, 3, 6
2018/12/28, 85, 56, 20, 15, 2, 7
2018/12/29, 82, 76, 20, 11, 6, 7
2018/12/30, 90, 61, 17, 18, 1, 11
2018/12/31, 132, , , , , 
2018/7/2, 40, 33, 47, 6, , 3
2018/7/3, 33, 31, 46, 3, , 3
2018/7/4, 30, 29, 46, 7, 1, 3
2018/7/5, 37, 30, 48, 7, , 4
2018/7/6, 27, 32, 45, 4, 1, 6
2018/7/7, 37, 23, 48, 5, 1, 6
2018/7/8, 75, 38, 51, 7, 1, 4
2018/7/9, 82, 42, 44, 3, , 5
2018/7/10, 73, 23, 51, 2, , 5
2018/7/11, 64, 29, 45, 4, 1, 6
2018/7/12, 65, 28, 58, 3, , 3
2018/7/13, 70, 35, 47, 4, 1, 3
2018/7/14, 80, 41, 58, 7, 2, 3
2018/7/15, 77, 30, 61, 4, 1, 2
2018/7/16, 77, 28, 52, 6, 1, 3
2018/7/17, 71, 30, 52, 7, 1, 4
2018/7/18, 80, 34, 70, 4, 1, 3
2018/7/19, 87, 40, 49, 2, , 3
2018/7/20, 87, 46, 52, 4, 1, 5
2018/7/21, 93, 49, 57, 9, 1, 7
2018/7/22, 103, 45, 50, 6, 1, 7
2018/7/23, 86, 47, 53, 10, 1, 9
2018/7/24, 91, 28, 58, 5, 1, 7
2018/7/25, 77, 31, 38, 2, 1, 5
2018/7/26, 75, 20, 40, 4, , 3
2018/7/27, 68, 43, 51, 10, 2, 6
2018/7/28, 69, 41, 48, 7, , 6
2018/7/29, 81, 31, 42, 6, 1, 6
2018/7/30, 66, 41, 30, 13, 1, 8
2018/7/31, 79, 30, 48, 6, 1, 8
2018/8/1, 71, 30, 50, 7, 1, 6
2018/8/2, 71, 36, 47, 4, 1, 5
2018/8/3, 73, 28, 49, 6, 1, 6
2018/8/4, 65, 22, 58, 8, 1, 8
2018/8/5, 120, 28, 50, 5, , 7
2018/8/6, 88, 30, 52, 7, 1, 9
2018/8/7, 81, 43, 44, 10, 1, 9
2018/8/8, 85, 29, 44, 5, 1, 9
2018/8/9, 63, 33, 48, 7, 2, 5
2018/8/10, 69, 45, 54, 5, , 3
2018/8/11, 58, 38, 51, 6, 1, 4
2018/8/12, 52, 44, 48, 4, , 6
2018/8/13, 50, 25, 38, 5, , 6
2018/8/14, 47, 31, 40, 6, 1, 7
2018/8/15, 51, 32, 37, 6, 1, 6
2018/8/16, 47, 47, 57, 9, 1, 6
2018/8/17, 57, 51, 46, 10, 1, 8
2018/8/18, 63, 43, 44, 10, 1, 7
2018/8/19, 51, 29, 46, 6, , 7
2018/8/20, 50, 39, 64, 9, 1, 7
2018/8/21, 51, 45, 52, 7, , 7
2018/8/22, 60, 30, 41, 4, , 7
2018/8/23, 41, 28, 41, 5, 1, 6
2018/8/24, 45, 28, 45, 7, 1, 5
2018/8/25, 48, 45, 48, 10, 1, 7
2018/8/26, 61, 38, 52, 9, 1, 7
2018/8/27, 64, 33, 44, 7, , 8
2018/8/28, 55, 29, 49, 5, 1, 7
2018/8/29, 47, 31, 44, 5, 1, 6
2018/8/30, 52, 25, 46, 4, , 4
2018/8/31, 44, 23, 45, 7, , 6
2018/9/1, 43, 28, 36, 7, 1, 6
2018/9/2, 42, 31, 40, 7, 1, 7
2018/9/3, 49, 24, 35, 3, 2, 6
2018/9/4, 44, 32, 40, 6, 1, 5
2018/9/5, 47, 33, 30, 6, 1, 5
2018/9/6, 41, 44, 41, 5, 1, 5
2018/9/7, 48, 54, 44, 8, 1, 5
2018/9/8, 54, 58, 47, 5, 1, 6
2018/9/9, 56, 49, 40, 7, 1, 7
2018/9/10, 55, 48, 38, 9, 1, 8
2018/9/11, 59, 51, 39, 10, 1, 9
2018/9/12, 57, 42, 34, 4, 1, 8
2018/9/13, 43, 40, 28, 6, 1, 3
2018/9/14, 39, 49, 31, 10, 2, 7
2018/9/15, 55, 56, 33, 11, 1, 8
2018/9/16, 53, 55, 40, 12, 2, 10
2018/9/17, 58, 51, 29, 10, 2, 12
2018/9/18, 58, 49, 29, 6, 2, 11
2018/9/19, 39, 40, 25, 6, 1, 7
2018/9/20, 40, 46, 27, 9, 2, 5
2018/9/21, 45, 55, 30, 10, 2, 6
2018/9/22, 47, 56, 37, 10, 2, 7
2018/9/23, 70, 60, 25, 12, 2, 7
2018/9/24, 68, 50, 28, 11, 1, 8
2018/9/25, 59, 33, 27, 3, , 6
2018/9/26, 36, 43, 25, 7, 1, 6
2018/9/27, 45, 48, 28, 11, 2, 5
2018/9/28, 48, 51, 28, 8, 1, 5
2018/9/29, 55, 52, 27, 11, 2, 6
2018/9/30, 47, 58, 31, 10, 1, 5
2018/10/1, 55, 53, 31, 10, 1, 5
2018/4/2, 42, 32, 36, 3, 1, 4
2018/4/3, 39, 38, 44, 3, 1, 5
2018/4/4, 36, 38, 50, 6, 1, 5
2018/4/5, 32, 39, 48, 2, , 2
2018/4/6, 38, 51, 50, 3, 1, 3
2018/4/7, 43, 76, 50, 7, 1, 6
2018/4/8, 61, 56, 41, 4, 1, 6
2018/4/9, 53, 39, 39, 5, 1, 7
2018/4/10, 39, 52, 43, 4, 2, 7
2018/4/11, 55, 35, 42, 2, 1, 7
2018/4/12, 39, 36, 45, 3, 2, 8
2018/4/13, 33, 44, 46, 7, 1, 7
2018/4/14, 58, 57, 58, 6, 1, 4
2018/4/15, 40, 87, 71, 10, 2, 5
2018/4/16, 85, 65, 55, 4, 1, 5
2018/4/17, 76, 61, 43, 3, , 5
2018/4/18, 62, 62, 43, 3, 1, 5
2018/4/19, 55, 37, 47, 3, , 3
2018/4/20, 32, 48, 43, 4, , 4
2018/4/21, 53, 46, 46, 3, , 4
2018/4/22, 57, 49, 49, 7, 1, 5
2018/4/23, 49, 51, 53, 9, , 6
2018/4/24, 54, 65, 67, 10, 1, 8
2018/4/25, 67, 76, 50, 2, 1, 8
2018/4/26, 77, 50, 45, 1, , 5
2018/4/27, 44, 40, 44, 3, , 3
2018/4/28, 32, 45, 41, 4, 1, 3
2018/4/29, 39, 47, 45, 4, , 4
2018/4/30, 55, 44, 43, 2, , 4
2018/5/1, 41, 62, 59, 3, 1, 5
2018/5/2, 98, 64, 45, 3, 1, 5
2018/5/3, 100, 50, 44, 1, , 3
2018/5/4, 61, 45, 45, 2, 1, 4
2018/5/5, 57, 55, 46, 9, 1, 6
2018/5/6, 53, 69, 51, 5, 1, 6
2018/5/7, 79, 39, 44, 1, 1, 6
2018/5/8, 48, 37, 42, 3, , 7
2018/5/9, 42, 51, 55, 6, 1, 9
2018/5/10, 59, 61, 52, 7, 1, 7
2018/5/11, 96, 45, 51, 5, 1, 4
2018/5/12, 67, 73, 47, 9, 1, 6
2018/5/13, 77, 56, 43, 7, 3, 4
2018/5/14, 50, 43, 61, 5, 1, 2
2018/5/15, 47, 40, 59, 4, 1, 2
2018/5/16, 64, 53, 48, 4, , 1
2018/5/17, 78, 47, 43, 11, 2, 4
2018/5/18, 47, 51, 52, 4, 1, 3
2018/5/19, 53, 43, 47, 2, 1, 3
2018/5/20, 42, 39, 53, , , 1
2018/5/21, 38, 41, 50, 2, 1, 3
2018/5/22, 36, 47, 60, 6, 1, 6
2018/5/23, 45, 56, 51, 4, 1, 7
2018/5/24, 48, 52, 46, , , 4
2018/5/25, 38, 40, 43, 3, 1, 3
2018/5/26, 36, 45, 56, 4, 1, 4
2018/5/27, 40, 48, 59, 5, 1, 6
2018/5/28, 47, 160, 55, 7, 1, 8
2018/5/29, 102, 61, 50, 2, 1, 9
2018/5/30, 48, 71, 59, 5, 2, 12
2018/5/31, 60, 71, 49, 2, 2, 8
2018/6/1, 62, 58, 50, 6, 1, 4
2018/6/2, 53, 61, 55, 8, 1, 6
2018/6/3, 68, 68, 50, 7, 1, 7
2018/6/4, 63, 50, 59, 5, 1, 7
2018/6/5, 60, 45, 62, 6, 1, 6
2018/6/6, 43, 48, 69, 9, 1, 8
2018/6/7, 49, 47, 66, 10, 1, 7
2018/6/8, 48, 54, 62, 7, 1, 2
2018/6/9, 42, 47, 47, 4, , 2
2018/6/10, 39, 51, 56, 4, 1, 3
2018/6/11, 44, 54, 56, 6, 1, 3
2018/6/12, 42, 44, 51, 3, , 3
2018/6/13, 46, 58, 47, 4, 1, 4
2018/6/14, 43, 53, 54, 3, 1, 3
2018/6/15, 42, 50, 41, 3, , 3
2018/6/16, 37, 44, 47, 4, 1, 2
2018/6/17, 33, 45, 44, 4, , 4
2018/6/18, 36, 53, 37, 8, 1, 4
2018/6/19, 36, 56, 58, 11, 2, 5
2018/6/20, 71, 53, 57, 6, 1, 3
2018/6/21, 61, 46, 47, 3, , 3
2018/6/22, 42, 47, 52, 5, 1, 4
2018/6/23, 62, 43, 52, 5, 1, 4
2018/6/24, 38, 45, 59, 11, 1, 6
2018/6/25, 39, 57, 47, 7, 1, 7
2018/6/26, 45, 44, 56, 6, 1, 6
2018/6/27, 42, 44, 61, 8, , 6
2018/6/28, 36, 45, 53, 7, 1, 5
2018/6/29, 43, 35, 57, 6, , 2
2018/6/30, 41, 35, 51, 6, , 2
2018/7/1, 39, 33, 46, 6, , 2
2018/1/2, 75, 33, 25, 9, 1, 4
2018/1/3, 58, 33, 21, 11, 2, 6
2018/1/4, 66, 37, 23, 8, 2, 7
2018/1/5, 74, 53, 16, 16, 3, 11
2018/1/6, 113, 68, 12, 17, 4, 9
2018/1/7, 150, 81, 17, 16, 7, 6
2018/1/8, 161, 90, 13, 23, 13, 10
2018/1/9, 173, 97, 12, 26, 16, 11
2018/1/10, 183, 102, 14, 25, 15, 13
2018/1/11, 182, 95, 15, 24, 15, 14
2018/1/12, 184, 130, 16, 25, 15, 19
2018/1/13, 223, 100, 20, 17, 10, 11
2018/1/14, 180, 80, 26, 17, 11, 9
2018/1/15, 165, 70, 30, 9, 5, 5
2018/1/16, 131, 38, 25, 9, 3, 4
2018/1/17, 79, 44, 21, 14, 6, 5
2018/1/18, 98, 43, 20, 15, 4, 7
2018/1/19, 106, 59, 22, 18, 7, 10
2018/1/20, 137, 71, 20, 21, 10, 11
2018/1/21, 156, 55, 26, 18, 8, 10
2018/1/22, 124, 34, 30, 12, 6, 4
2018/1/23, 80, 39, 34, 9, 4, 5
2018/1/24, 82, 38, 29, 7, 5, 5
2018/1/25, 84, 40, 24, 8, 6, 6
2018/1/26, 84, 42, 29, 6, 5, 6
2018/1/27, 73, 41, 25, 8, 6, 6
2018/1/28, 85, 47, 19, 12, 10, 5
2018/1/29, 100, 48, 19, 13, 7, 7
2018/1/30, 100, 51, 21, 16, 12, 8
2018/1/31, 114, 59, 18, 22, 12, 11
2018/2/1, 137, 66, 24, 21, 15, 12
2018/2/2, 150, 77, 22, 26, 16, 17
2018/2/3, 165, 71, 24, 25, 14, 15
2018/2/4, 159, 76, 21, 26, 16, 13
2018/2/5, 160, 66, 33, 19, 9, 8
2018/2/6, 157, 74, 35, 27, 12, 12
2018/2/7, 159, 74, 37, 19, 11, 10
2018/2/8, 158, 76, 52, 18, 9, 12
2018/2/9, 162, 67, 44, 14, 6, 9
2018/2/10, 131, 63, 37, 19, 7, 12
2018/2/11, 139, 60, 32, 20, 6, 9
2018/2/12, 129, 68, 27, 23, 16, 7
2018/2/13, 153, 69, 32, 22, 10, 9
2018/2/14, 150, 73, 34, 25, 13, 10
2018/2/15, 157, 80, 44, 20, 15, 12
2018/2/16, 165, 46, 48, 6, 6, 5
2018/2/17, 76, 33, 46, 4, 3, 4
2018/2/18, 62, 35, 42, 5, 3, 3
2018/2/19, 58, 37, 38, 8, 3, 4
2018/2/20, 76, 37, 37, 9, 3, 5
2018/2/21, 74, 44, 35, 12, 6, 6
2018/2/22, 87, 50, 39, 9, 3, 7
2018/2/23, 113, 54, 50, 9, 4, 8
2018/2/24, 121, 47, 43, 10, 3, 8
2018/2/25, 85, 49, 29, 14, 2, 7
2018/2/26, 109, 60, 38, 10, 2, 5
2018/2/27, 121, 40, 31, 7, 1, 3
2018/2/28, 72, 49, 31, 8, 1, 3
2018/3/1, 81, 66, 32, 15, 5, 7
2018/3/2, 116, 40, 40, 6, 3, 4
2018/3/3, 59, 34, 40, 3, 1, 3
2018/3/4, 58, 35, 39, 4, 1, 3
2018/3/5, 44, 45, 36, 7, 2, 4
2018/3/6, 68, 28, 37, 4, 1, 4
2018/3/7, 37, 45, 31, 9, 2, 6
2018/3/8, 57, 41, 40, 6, 2, 5
2018/3/9, 37, 45, 41, 6, 1, 6
2018/3/10, 39, 64, 40, 9, 3, 8
2018/3/11, 75, 77, 50, 9, 3, 5
2018/3/12, 68, 52, 42, 3, 2, 2
2018/3/13, 46, 35, 30, 5, 1, 5
2018/3/14, 37, 30, 37, 6, 1, 6
2018/3/15, 38, 39, 32, 11, 2, 4
2018/3/16, 55, 51, 37, 9, 2, 4
2018/3/17, 47, 66, 35, 9, 3, 4
2018/3/18, 52, 34, 42, 5, 1, 3
2018/3/19, 36, 38, 35, 7, 1, 5
2018/3/20, 45, 52, 35, 15, 3, 7
2018/3/21, 66, 43, 41, 6, 2, 5
